model_name,model_id,coordinate,Family,Category,Unit_Of_Measure,Location,Level,Location_Line,Area,Volume,Phase_Created,Function,Structural_Material,Assembly_Code,ML_filled,z-height,x,level_group,keyword,MF_Number
450mm,122477,"{'x': -97.13545989990234, 'y': 86.89057922363281, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122477],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708646445,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-97.13545989990234,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122478,"{'x': -97.13545989990234, 'y': 62.89058303833008, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122478],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708646319,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-97.13545989990234,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122479,"{'x': -97.13545989990234, 'y': 52.22391319274902, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122479],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708647551,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-97.13545989990234,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122480,"{'x': -97.13545989990234, 'y': 31.557249069213867, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122480],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708648777,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-97.13545989990234,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122481,"{'x': -97.13545989990234, 'y': 10.890582084655762, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122481],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.55663897086467,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-97.13545989990234,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122482,"{'x': -97.13545989990234, 'y': -9.776084899902344, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122482],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708646503,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-97.13545989990234,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122483,"{'x': -97.13545989990234, 'y': -30.44275188446045, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122483],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708646691,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-97.13545989990234,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122484,"{'x': -97.13545989990234, 'y': -51.109418869018555, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122484],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708651255,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-97.13545989990234,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122485,"{'x': -97.13545989990234, 'y': -61.776084899902344, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122485],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708643984,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-97.13545989990234,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122486,"{'x': -97.13545989990234, 'y': -85.77608489990234, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122486],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.556638970864328,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-97.13545989990234,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122487,"{'x': -97.13545989990234, 'y': -16.151085376739502, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122487],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708650059,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-97.13545989990234,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122488,"{'x': -97.13545989990234, 'y': 16.86171054840088, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122488],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708648505,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-97.13545989990234,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122490,"{'x': -64.46879577636719, 'y': 86.89057922363281, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122490],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708647016,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-64.46879577636719,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122491,"{'x': -64.46879577636719, 'y': 62.89058303833008, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122491],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708646706,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-64.46879577636719,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122492,"{'x': -64.46879577636719, 'y': 52.22391319274902, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122492],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.556638970864821,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-64.46879577636719,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122493,"{'x': -64.46879577636719, 'y': 31.557249069213867, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122493],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708649081,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-64.46879577636719,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122494,"{'x': -64.46879577636719, 'y': 10.890582084655762, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122494],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708649525,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-64.46879577636719,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122495,"{'x': -64.46879577636719, 'y': -9.776084899902344, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122495],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.556638970864901,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-64.46879577636719,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122496,"{'x': -64.46879577636719, 'y': -30.44275188446045, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122496],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.556638970864797,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-64.46879577636719,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122497,"{'x': -64.46879577636719, 'y': -51.109418869018555, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122497],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708644495,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-64.46879577636719,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122498,"{'x': -64.46879577636719, 'y': -61.776084899902344, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122498],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708651722,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-64.46879577636719,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122500,"{'x': -64.46879577636719, 'y': -16.151085376739502, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122500],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708647966,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-64.46879577636719,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122501,"{'x': -64.46879577636719, 'y': 16.86171054840088, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122501],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.556638970864702,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-64.46879577636719,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122503,"{'x': -45.135459899902344, 'y': 86.89057922363281, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122503],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708647308,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-45.135459899902344,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122504,"{'x': -45.135459899902344, 'y': 62.89058303833008, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122504],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708647199,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-45.135459899902344,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122505,"{'x': -45.135459899902344, 'y': 52.22391319274902, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122505],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.556638970864782,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-45.135459899902344,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122506,"{'x': -45.135459899902344, 'y': 31.557249069213867, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122506],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708650347,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-45.135459899902344,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122507,"{'x': -45.135459899902344, 'y': 10.890582084655762, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122507],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708648959,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-45.135459899902344,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122508,"{'x': -45.135459899902344, 'y': -9.776084899902344, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122508],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708649069,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-45.135459899902344,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122509,"{'x': -45.135459899902344, 'y': -30.44275188446045, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122509],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708646811,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-45.135459899902344,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122510,"{'x': -45.135459899902344, 'y': -51.109418869018555, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122510],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708649606,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-45.135459899902344,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122511,"{'x': -45.135459899902344, 'y': -61.776084899902344, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122511],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708649713,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-45.135459899902344,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122512,"{'x': -45.135459899902344, 'y': -85.77608489990234, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122512],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708648494,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-45.135459899902344,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
450mm,122514,"{'x': -45.135459899902344, 'y': 16.86171054840088, 'z': -1.3943562507629395}",M_Concrete-Round-Column [122514],Revit Structural Columns,autodesk.unit.unit:cubicMeters-1.0.1,-1,2,,,0.5566389708648266,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B101010,0,-1.3943562507629395,-45.135459899902344,-1.0,Revit Structural Columns  Concrete - Cast-in-Place Concrete - 28 MPa,"['05 25 00', '03 30 00', '05 44 00', '05 42 00', '06 18 16', '06 18 13', '06 13 00', '06 13 00', '06 13 26', '05 20 00', '06 17 36', '06 17 33']"
